base_name,strain,gene,allele,zenodo_id,timestamp,amplitude_ratio,amplitude_ratio_forward,amplitude_ratio_backward
N2 on food R_2010_10_21__12_48_50___7___6,N2,-N/A-,-N/A-,1017094,2010-10-21 12:48,0.72089,0.737154,0.707259
N2 on food R_2010_10_28__10_54_32___1___1,N2,-N/A-,-N/A-,1017687,2010-10-28 10:54,0.71745,0.704309,0.717835
N2 on food R_2010_10_28__11_15_03___2___2,N2,-N/A-,-N/A-,1016890,2010-10-28 11:15,0.725659,0.727632,0.719336
N2 on food R_2010_10_28__12_39_35___7___6,N2,-N/A-,-N/A-,1015640,2010-10-28 12:39,0.718669,0.717654,0.717219
N2 on food R_2010_11_04__10_58_01___2___2,N2,-N/A-,-N/A-,1014644,2010-11-04 10:58,0.714105,0.711349,0.714401
N2 on food R_2010_11_04__12_37_36___6___7,N2,-N/A-,-N/A-,1003434,2010-11-04 12:37,0.685008,0.648582,0.700059
N2 on food R_2010_11_09__11_14_31___1___1,N2,-N/A-,-N/A-,1017454,2010-11-09 11:14,0.740046,0.741019,0.734073
N2 on food R_2010_11_09__11_33_57___1___2,N2,-N/A-,-N/A-,1016677,2010-11-09 11:33,0.737581,0.736438,0.737883
N2 on food R_2010_11_09__11_55_48___1___3,N2,-N/A-,-N/A-,1017260,2010-11-09 11:55,0.7433,0.747343,0.715644
N2 on food R_2010_11_09__12_16_00___1___4,N2,-N/A-,-N/A-,1016121,2010-11-09 12:16,0.735693,0.738242,0.718969
N2 on food R_2010_11_09__12_35_14___1___5,N2,-N/A-,-N/A-,1017999,2010-11-09 12:35,0.716047,0.738663,0.706741
N2 on food R_2010_11_09__13_06_08___1___6,N2,-N/A-,-N/A-,1019000,2010-11-09 13:06,0.724218,0.722988,0.729928
N2 on food R_2010_11_11__11_28_15___6___2,N2,-N/A-,-N/A-,1016541,2010-11-11 11:28,0.664299,0.67805,0.686398
N2 on food R_2010_11_11__11_50_33___7___3,N2,-N/A-,-N/A-,1013679,2010-11-11 11:50,0.736438,0.73829,0.730514
N2 on food R_2010_11_11__12_09_09___8___4,N2,-N/A-,-N/A-,1014827,2010-11-11 12:09,0.729877,0.733107,0.726788
N2 on food R_2010_11_11__13_05_29___2___7,N2,-N/A-,-N/A-,1013371,2010-11-11 13:05,0.711655,0.716201,0.703287
N2 on food R_2010_11_25__12_22_58___7___4,N2,-N/A-,-N/A-,1016333,2010-11-25 12:22,0.695469,0.713395,0.697077
N2 on food R_2010_11_26__11_47_43___6___5,N2,-N/A-,-N/A-,129327,2010-11-26 11:47,0.665762,0.684251,0.66043
N2 on food R_2010_11_26__11_47_43___6___5,N2,-N/A-,-N/A-,1015893,2010-11-26 11:47,0.665762,0.684251,0.66043
N2 on food R_2010_12_14__11_22_35___8___1,N2,-N/A-,-N/A-,1016551,2010-12-14 11:22,0.716095,0.722314,0.684371
N2 on food R_2010_12_14__11_44_13___7___2,N2,-N/A-,-N/A-,1012023,2010-12-14 11:44,0.6853,0.695312,0.680439
N2 on food R_2010_12_14__15_15_21___2___6,N2,-N/A-,-N/A-,1013715,2010-12-14 15:15,0.700077,0.672215,0.722529
N2 on food R_2010_12_14__16_19_47___8___9,N2,-N/A-,-N/A-,1013673,2010-12-14 16:19,0.724094,0.7284,0.714449
N2 on food R_2010_12_16__15_45_34___6___7,N2,-N/A-,-N/A-,1004935,2010-12-16 15:45,0.677031,0.631405,0.679379
N2 on food R_2011_02_04__11_11_03___8___2,N2,-N/A-,-N/A-,1016966,2011-02-04 11:11,0.667289,0.706072,0.688359
N2 on food R_2011_02_04__11_30_31___7___3,N2,-N/A-,-N/A-,1017018,2011-02-04 11:30,0.722349,0.71611,0.716729
N2 on food R_2011_02_04__12_25_29___1___6,N2,-N/A-,-N/A-,1029264,2011-02-04 12:25,0.71543,0.689505,0.722103
N2 on food R_2011_02_04__12_50_20___2___7,N2,-N/A-,-N/A-,1018414,2011-02-04 12:50,0.705411,0.71574,0.701412
N2 on food R_2011_02_08__11_19_37___8___2,N2,-N/A-,-N/A-,1018125,2011-02-08 11:19,0.711723,0.71058,0.704854
N2 on food R_2011_02_08__11_58_04___6___4,N2,-N/A-,-N/A-,1003609,2011-02-08 11:58,0.725704,0.726318,0.718477
N2 on food R_2011_02_08__12_59_25___2___7,N2,-N/A-,-N/A-,1022216,2011-02-08 12:59,0.691687,0.72555,0.700292
N2 on food R_2011_02_17__11_00_00___6___1,N2,-N/A-,-N/A-,1019920,2011-02-17 11:00,0.699263,0.701896,0.694263
N2 on food R_2011_02_17__12_15_13___8___5,N2,-N/A-,-N/A-,1018165,2011-02-17 12:15,0.730514,0.712094,0.721679
N2 on food R_2011_02_17__16_10_14___8___9,N2,-N/A-,-N/A-,1012889,2011-02-17 16:10,0.692927,0.707713,0.681685
N2 on food R_2011_02_22__12_16_17___6___1,N2,-N/A-,-N/A-,1018898,2011-02-22 12:16,0.683795,0.67089,0.706005
N2 on food R_2011_02_22__14_55_01___1___6,N2,-N/A-,-N/A-,1014175,2011-02-22 14:55,0.701968,0.72069,0.721758
N2 on food R_2011_02_24__16_35_59___2___9,N2,-N/A-,-N/A-,1022169,2011-02-24 16:35,0.763796,None,0.519712
N2 on food R_2011_03_04__11_06_35___2___1,N2,-N/A-,-N/A-,1020521,2011-03-04 11:06,0.69328,0.707496,0.696543
N2 on food R_2011_03_07__11_40_39___1___3,N2,-N/A-,-N/A-,1021103,2011-03-07 11:40,0.703596,0.685879,0.685954
N2 on food R_2011_03_08__12_57_09___2___5,N2,-N/A-,-N/A-,1022390,2011-03-08 12:57,0.694075,0.714652,0.695046
N2 on food R_2011_03_09__11_26_04___7___1,N2,-N/A-,-N/A-,1018601,2011-03-09 11:26,0.682316,0.705584,0.713438
N2 on food R_2011_03_09__11_58_06___6___3,N2,-N/A-,-N/A-,1020218,2011-03-09 11:58,0.704793,0.726627,0.7094
N2 on food R_2011_03_09__15_15_59___1___6,N2,-N/A-,-N/A-,1017949,2011-03-09 15:15,0.702016,0.707258,0.716306
N2 on food R_2011_03_09__15_15_59___1___6,N2,-N/A-,-N/A-,129129,2011-03-09 15:15,0.702016,0.707258,0.716306
N2 on food R_2011_03_09__15_53_05___2___9,N2,-N/A-,-N/A-,1015612,2011-03-09 15:53,0.694232,0.697741,0.696107
N2 on food R_2011_03_10__12_36_44___1___7,N2,-N/A-,-N/A-,1017811,2011-03-10 12:36,0.677931,0.682206,0.672254
N2 on food R_2011_03_15__11_33_34___7___1,N2,-N/A-,-N/A-,1017218,2011-03-15 11:33,0.708034,0.712474,0.703745
N2 on food R_2011_03_15__15_07_40___1___7,N2,-N/A-,-N/A-,1016545,2011-03-15 15:07,0.676093,0.719061,0.685413
N2 on food R_2011_03_15__15_43_43___2___9,N2,-N/A-,-N/A-,1017268,2011-03-15 15:43,0.707118,0.729624,0.692767
N2 on food R_2011_03_17__15_15_51___1___7,N2,-N/A-,-N/A-,1018916,2011-03-17 15:15,0.72003,0.723993,0.714714
N2 on food R_2011_03_22__15_13_14___2___7,N2,-N/A-,-N/A-,1017941,2011-03-22 15:13,0.697319,0.687572,0.69552
N2 on food R_2011_03_24__16_36_22___1___5,N2,-N/A-,-N/A-,1009648,2011-03-24 16:36,0.665061,0.691984,0.674448
N2 on food R_2011_03_24__16_38_20___6___5,N2,-N/A-,-N/A-,1010479,2011-03-24 16:38,0.668122,0.688923,0.675535
N2 on food R_2011_03_28__12_08_49___2___1,N2,-N/A-,-N/A-,1022698,2011-03-28 12:08,0.656897,0.688106,0.666311
N2 on food R_2011_03_28__15_43_47___2___7,N2,-N/A-,-N/A-,1020925,2011-03-28 15:43,0.691311,0.711238,0.699675
N2 on food R_2011_03_29__11_42_51___1___2,N2,-N/A-,-N/A-,1016912,2011-03-29 11:42,0.695799,0.707708,0.709768
N2 on food R_2011_03_29__12_13_57___2___5,N2,-N/A-,-N/A-,1021097,2011-03-29 12:13,0.765833,0.767258,0.695666
N2 on food R_2011_03_29__15_22_47___7___9,N2,-N/A-,-N/A-,1016321,2011-03-29 15:22,0.688149,0.691401,0.682319
N2 on food R_2011_03_30__12_51_57___8___5,N2,-N/A-,-N/A-,1017220,2011-03-30 12:51,0.659174,0.678589,0.678256
N2 on food R_2011_03_30__15_08_56___2___7,N2,-N/A-,-N/A-,1023335,2011-03-30 15:08,0.687179,0.709485,0.704861
N2 on food R_2011_04_13__10_44_27___1___1,N2,-N/A-,-N/A-,1023301,2011-04-13 10:44,0.723713,0.724173,0.713621
N2 on food R_2011_04_13__10_49_25___8___1,N2,-N/A-,-N/A-,1019561,2011-04-13 10:49,0.723471,0.723512,0.704935
N2 on food R_2011_04_13__11_22_51___7___3,N2,-N/A-,-N/A-,1017513,2011-04-13 11:22,0.700495,0.698181,0.701541
N2 on food R_2011_04_13__11_54_46___6___5,N2,-N/A-,-N/A-,1022012,2011-04-13 11:54,0.7116,0.710319,0.704012
N2 on food R_2011_04_13__15_38_04___1___9,N2,-N/A-,-N/A-,1017156,2011-04-13 15:38,0.739172,0.739204,0.717468
N2 on food R_2011_04_13__15_38_04___1___9,N2,-N/A-,-N/A-,129191,2011-04-13 15:38,0.739172,0.739204,0.717468
N2 on food R_2011_04_14__11_30_56___6___1,N2,-N/A-,-N/A-,1021605,2011-04-14 11:30,0.719981,0.723233,0.694379
N2 on food R_2011_04_14__12_37_53___1___5,N2,-N/A-,-N/A-,1019571,2011-04-14 12:37,0.737203,0.728503,0.73497
N2 on food R_2011_05_12__10_59_30___2___2,N2,-N/A-,-N/A-,1015739,2011-05-12 10:59,0.657832,0.69692,0.678315
N2 on food R_2011_05_12__12_03_44___7___5,N2,-N/A-,-N/A-,1016641,2011-05-12 12:03,0.718147,0.704964,0.714438
N2 on food R_2011_05_12__13_04_33___8___8,N2,-N/A-,-N/A-,1016042,2011-05-12 13:04,0.696716,0.700591,0.700886
N2 on food R_2011_05_17__11_30_54___6___3,N2,-N/A-,-N/A-,1004985,2011-05-17 11:30,0.727736,0.72704,0.738775
N2 on food R_2011_05_17__12_09_10___1___5,N2,-N/A-,-N/A-,1020751,2011-05-17 12:09,0.743451,0.747797,0.718152
N2 on food R_2011_05_17__12_31_37___2___6,N2,-N/A-,-N/A-,1018585,2011-05-17 12:31,0.71342,0.727537,0.715959
N2 on food R_2011_05_19__11_22_00___2___2,N2,-N/A-,-N/A-,1018553,2011-05-19 11:22,0.723041,0.726498,0.703908
N2 on food R_2011_05_19__12_23_08___8___5,N2,-N/A-,-N/A-,1017274,2011-05-19 12:23,0.69742,0.701141,0.699347
N2 on food R_2011_05_24__11_41_58___2___2,N2,-N/A-,-N/A-,1017659,2011-05-24 11:41,0.699169,0.706887,0.664861
N2 on food R_2011_05_24__11_41_58___2___2,N2,-N/A-,-N/A-,129377,2011-05-24 11:41,0.699169,0.706887,0.664861
N2 on food R_2011_05_24__13_03_48___7___6,N2,-N/A-,-N/A-,1016183,2011-05-24 13:03,0.658215,0.602335,0.696451
N2 on food R_2011_05_24__13_19_08___6___7,N2,-N/A-,-N/A-,1005836,2011-05-24 13:19,0.736062,0.742877,0.702094
N2 on food R_2011_06_07__10_57_18___1___2,N2,-N/A-,-N/A-,1015551,2011-06-07 10:57,0.683978,0.691797,0.687395
N2 on food R_2011_06_07__12_23_15___8___6,N2,-N/A-,-N/A-,1015795,2011-06-07 12:23,0.731695,0.731694,0.711447
N2 on food R_2011_06_07__12_45_19___7___7,N2,-N/A-,-N/A-,1015128,2011-06-07 12:45,0.687363,0.695225,0.698943
N2 on food R_2011_06_09__11_06_39___1___3,N2,-N/A-,-N/A-,1017853,2011-06-09 11:06,0.71401,0.72059,0.718293
N2 on food R_2011_06_09__11_28_40___2___4,N2,-N/A-,-N/A-,1015986,2011-06-09 11:28,0.714505,0.725864,0.695638
N2 on food R_2011_06_09__11_52_41___8___5,N2,-N/A-,-N/A-,1011705,2011-06-09 11:52,0.692692,0.699508,0.67491
N2 on food R_2011_06_09__11_53_23___7___5,N2,-N/A-,-N/A-,1016335,2011-06-09 11:53,0.723341,0.732361,0.702057
N2 on food R_2011_06_14__11_28_53___2___3,N2,-N/A-,-N/A-,129823,2011-06-14 11:28,0.73433,0.742935,0.728661
N2 on food R_2011_06_14__11_28_53___2___3,N2,-N/A-,-N/A-,1018225,2011-06-14 11:28,0.73433,0.742935,0.728661
N2 on food R_2011_06_14__11_47_36___1___4,N2,-N/A-,-N/A-,1015483,2011-06-14 11:47,0.742103,0.649222,0.725541
N2 on food R_2011_06_14__11_52_25___8___4,N2,-N/A-,-N/A-,1016928,2011-06-14 11:52,0.709091,0.708081,0.715479
N2 on food R_2011_06_14__14_39_17___1___9,N2,-N/A-,-N/A-,1017140,2011-06-14 14:39,0.66139,0.672479,0.658319
N2 on food R_2011_06_14__14_44_08___8___9,N2,-N/A-,-N/A-,1015579,2011-06-14 14:44,0.682119,0.703524,0.683964
N2 on food R_2011_06_30__10_12_56___8___1,N2,-N/A-,-N/A-,1016916,2011-06-30 10:12,0.706896,0.707286,0.713617
N2 on food R_2011_06_30__11_18_59___6___5,N2,-N/A-,-N/A-,129291,2011-06-30 11:18,0.725191,0.701763,0.730183
N2 on food R_2011_06_30__11_18_59___6___5,N2,-N/A-,-N/A-,1006140,2011-06-30 11:18,0.725191,0.701763,0.730183
N2 on food R_2011_06_30__11_57_22___1___6,N2,-N/A-,-N/A-,1022504,2011-06-30 11:57,0.667446,0.662629,0.688341
N2 on food R_2011_08_04__11_50_14___2___5,N2,-N/A-,-N/A-,1013341,2011-08-04 11:50,0.691958,0.69602,0.702718
N2 on food R_2011_08_09__12_08_35___1___6,N2,-N/A-,-N/A-,1018531,2011-08-09 12:08,0.711572,0.717847,0.728446
N2 on food R_2011_08_11__10_23_16___8___2,N2,-N/A-,-N/A-,1018710,2011-08-11 10:23,0.718758,0.718384,0.726986
N2 on food R_2011_08_11__11_21_44___2___5,N2,-N/A-,-N/A-,1017669,2011-08-11 11:21,0.703485,0.7111,0.712667
N2 on food R_2011_08_11__12_40_30___6___9,N2,-N/A-,-N/A-,1003929,2011-08-11 12:40,0.709915,0.71963,0.686012
N2 on food R_2011_08_19__12_18_45___1___6,N2,-N/A-,-N/A-,1018041,2011-08-19 12:18,0.719538,0.711722,0.732469
N2 on food R_2011_08_24__10_02_48___8___1,N2,-N/A-,-N/A-,1015292,2011-08-24 10:02,0.662854,0.696894,0.707761
N2 on food R_2011_08_24__11_00_05___1___4,N2,-N/A-,-N/A-,1021673,2011-08-24 11:00,0.68155,0.722466,0.684457
N2 on food R_2011_08_25__15_18_49___1___8,N2,-N/A-,-N/A-,1022298,2011-08-25 15:18,0.711373,0.727742,0.706393
N2 on food R_2011_08_25__15_39_40___2___9,N2,-N/A-,-N/A-,1011901,2011-08-25 15:39,0.672223,0.678355,0.715836
N2 on food R_2011_08_31__11_30_04___6___1,N2,-N/A-,-N/A-,1006181,2011-08-31 11:30,0.702297,0.71864,0.682331
N2 on food R_2011_08_31__15_08_38___2___7,N2,-N/A-,-N/A-,1020563,2011-08-31 15:08,0.688264,0.680122,0.665984
N2 on food R_2011_09_02__15_26_46___1___2,N2,-N/A-,-N/A-,1018579,2011-09-02 15:26,0.691239,0.71179,0.697202
N2 on food R_2011_09_02__15_32_04___8___2,N2,-N/A-,-N/A-,1018992,2011-09-02 15:32,0.681413,0.696588,0.689473
N2 on food R_2011_09_02__15_52_55___7___3,N2,-N/A-,-N/A-,1011551,2011-09-02 15:52,0.696299,0.706959,0.686386
N2 on food R_2011_09_06__11_52_58___8___1,N2,-N/A-,-N/A-,1027636,2011-09-06 11:52,0.660817,0.661064,0.677437
N2 on food R_2011_09_13__11_18_19___1___1,N2,-N/A-,-N/A-,1023846,2011-09-13 11:18,0.699008,0.699847,0.696227
N2 on food R_2011_09_13__12_59_36___6___6,N2,-N/A-,-N/A-,1004127,2011-09-13 12:59,0.699461,0.708313,0.711566
N2 on food R_2011_09_13__13_42_03___8___8,N2,-N/A-,-N/A-,1013637,2011-09-13 13:42,0.693949,0.6963,0.712238
N2 on food R_2011_09_13__13_42_03___8___8,N2,-N/A-,-N/A-,129671,2011-09-13 13:42,0.693949,0.6963,0.712238
N2 on food R_2011_09_13__15_42_55___8___9,N2,-N/A-,-N/A-,1016765,2011-09-13 15:42,0.717091,0.721659,0.718621
N2 on food R_2011_09_15__11_39_26___2___2,N2,-N/A-,-N/A-,1016123,2011-09-15 11:39,0.71218,0.729711,0.71445
N2 on food R_2011_09_15__13_22_49___7___7,N2,-N/A-,-N/A-,1015462,2011-09-15 13:22,0.707793,0.717971,0.708793
N2 on food R_2011_09_20__13_03_37___8___6,N2,-N/A-,-N/A-,1023445,2011-09-20 13:03,0.704354,0.694071,0.708222
N2 on food R_2011_09_22__11_50_45___2___3,N2,-N/A-,-N/A-,1017889,2011-09-22 11:50,0.718146,0.697514,0.728382
N2 on food R_2011_09_22__11_50_45___2___3,N2,-N/A-,-N/A-,130281,2011-09-22 11:50,0.718146,0.697514,0.728382
N2 on food R_2011_09_22__13_36_02___7___8,N2,-N/A-,-N/A-,1017304,2011-09-22 13:36,0.689091,0.683771,0.681656
N2 on food R_2011_09_22__15_43_03___8___9,N2,-N/A-,-N/A-,1018876,2011-09-22 15:43,0.690332,0.686623,0.725181
N2 on food R_2011_10_04__16_02_33___6___6,N2,-N/A-,-N/A-,1003407,2011-10-04 16:02,0.694212,0.69675,0.703326
N2 on food R_2011_10_06__11_10_32___1___2,N2,-N/A-,-N/A-,1023179,2011-10-06 11:10,0.668409,0.67809,0.676512
N2 on food R_2011_10_06__11_32_23___2___3,N2,-N/A-,-N/A-,1016400,2011-10-06 11:32,0.681686,0.697589,0.649368
N2 on food R_2011_10_06__13_18_12___7___8,N2,-N/A-,-N/A-,129317,2011-10-06 13:18,0.674647,0.677636,0.679877
N2 on food R_2011_10_06__13_18_12___7___8,N2,-N/A-,-N/A-,1018349,2011-10-06 13:18,0.674647,0.677636,0.679877
N2 on food R_2011_10_13__11_35_23___8___1,N2,-N/A-,-N/A-,1012909,2011-10-13 11:35,0.686251,0.681554,0.71459
N2 on food R_2011_10_13__12_13_05___6___3,N2,-N/A-,-N/A-,1004151,2011-10-13 12:13,0.685567,0.691894,0.704226
N2 on food R_2011_10_18__13_06_31___6___6,N2,-N/A-,-N/A-,1005071,2011-10-18 13:06,0.695122,0.723513,0.683192
N2 on food R_2011_10_18__15_03_09___8___8,N2,-N/A-,-N/A-,1023672,2011-10-18 15:03,0.683667,0.678327,0.687528
N2 on food R_2011_10_21__10_41_31___8___2,N2,-N/A-,-N/A-,1029435,2011-10-21 10:41,0.688983,0.638743,0.706169
N2 on food R_2011_10_21__12_38_02___6___8,N2,-N/A-,-N/A-,1005560,2011-10-21 12:38,0.685474,0.656802,0.696367
N2 on food R_2011_11_04__10_06_29___2___2,N2,-N/A-,-N/A-,129067,2011-11-04 10:06,0.701196,0.70139,0.697022
N2 on food R_2011_11_04__10_06_29___2___2,N2,-N/A-,-N/A-,1018855,2011-11-04 10:06,0.701196,0.70139,0.697022
N2 on food R_2011_11_09__10_20_10___1___1,N2,-N/A-,-N/A-,1023892,2011-11-09 10:20,0.709968,0.694004,0.711051
N2 on food R_2011_11_09__10_40_14___2___2,N2,-N/A-,-N/A-,1023810,2011-11-09 10:40,0.719926,0.706068,0.733481
N2 on food R_2011_11_09__12_03_08___6___6,N2,-N/A-,-N/A-,1003784,2011-11-09 12:03,0.69519,0.720564,0.702722
N2 on food R_2011_11_09__12_27_11___7___7,N2,-N/A-,-N/A-,1033456,2011-11-09 12:27,0.683098,0.694706,0.682035
N2 on food R_2011_11_10__10_19_42___7___1,N2,-N/A-,-N/A-,1015468,2011-11-10 10:19,0.734378,0.697665,0.715272
N2 on food R_2011_11_10__10_36_22___6___2,N2,-N/A-,-N/A-,129297,2011-11-10 10:36,0.712193,0.711205,0.720631
N2 on food R_2011_11_10__10_36_22___6___2,N2,-N/A-,-N/A-,1003844,2011-11-10 10:36,0.712193,0.711205,0.720631
N2 on food R_2011_11_10__10_39_22___8___2,N2,-N/A-,-N/A-,1023836,2011-11-10 10:39,0.700238,0.69517,0.719488
N2 on food R_2011_11_11__12_38_06___8___2,N2,-N/A-,-N/A-,1015378,2011-11-11 12:38,0.706739,0.682723,0.71805
N2 on food R_2011_11_11__13_13_08___6___4,N2,-N/A-,-N/A-,1003957,2011-11-11 13:13,0.661123,0.667414,0.676076
N2 on food R_2012_02_09__11_13_50___1___3,N2,-N/A-,-N/A-,1027520,2012-02-09 11:13,0.720307,0.712154,0.714375
N2 on food R_2012_02_09__12_17_02___8___5,N2,-N/A-,-N/A-,1028201,2012-02-09 12:17,0.704743,0.688254,0.713144
N2 on food R_2012_02_22__10_58_14___3___2,N2,-N/A-,-N/A-,1026258,2012-02-22 10:58,0.691242,0.7035,0.690535
N2 on food R_2012_02_22__11_02_11___7___3,N2,-N/A-,-N/A-,1017046,2012-02-22 11:02,0.678732,0.69758,0.676192
N2 on food R_2012_02_22__11_18_13___4___4,N2,-N/A-,-N/A-,1021967,2012-02-22 11:18,0.689116,0.68976,0.7039
N2 on food R_2012_02_23__11_36_59___4___1,N2,-N/A-,-N/A-,1022732,2012-02-23 11:36,0.675864,0.680265,0.681262
N2 on food R_2012_02_23__12_21_17___6___3,N2,-N/A-,-N/A-,1005786,2012-02-23 12:21,0.722208,0.725129,0.720856
N2 on food R_2012_03_02__15_21_13___4___1,N2,-N/A-,-N/A-,1007361,2012-03-02 15:21,0.679708,0.697507,0.690591
N2 on food R_2012_03_02__15_24_51___8___1,N2,-N/A-,-N/A-,1022760,2012-03-02 15:24,0.687519,0.701594,0.687598
N2 on food R_2012_03_02__15_46_52___7___2,N2,-N/A-,-N/A-,1012873,2012-03-02 15:46,0.665699,0.671009,0.659894
N2 on food R_2012_03_02__16_24_34___1___4,N2,-N/A-,-N/A-,1011599,2012-03-02 16:24,0.687663,0.68085,0.685603
N2 on food R_2012_03_08__11_50_49___1___1,N2,-N/A-,-N/A-,1003271,2012-03-08 11:50,0.708329,0.724919,0.714862
N2 on food R_2012_03_08__15_22_49___7___8,N2,-N/A-,-N/A-,1013441,2012-03-08 15:22,0.698138,0.699164,0.685491
N2 on food R_2012_03_15__10_14_13___3___3,N2,-N/A-,-N/A-,1030373,2012-03-15 10:14,0.70349,0.70469,0.716992
N2 on food R_2012_03_15__10_58_24___5___5,N2,-N/A-,-N/A-,1016277,2012-03-15 10:58,0.672379,0.70775,0.699465
N2 on food R_2012_03_15__11_14_40___6___6,N2,-N/A-,-N/A-,1004307,2012-03-15 11:14,0.701002,0.713631,0.697038
N2 on food R_2012_03_15__11_39_42___7___7,N2,-N/A-,-N/A-,1013661,2012-03-15 11:39,0.694294,0.719317,0.68454
N2 on food R_2012_03_15__11_59_56___8___8,N2,-N/A-,-N/A-,1024764,2012-03-15 11:59,0.703065,0.726923,0.701613
N2 on food R_2012_04_17__15_18_34___2___1,N2,-N/A-,-N/A-,1018071,2012-04-17 15:18,0.699731,0.699987,0.70594
N2 on food R_2012_04_17__15_38_48___4___2,N2,-N/A-,-N/A-,1008536,2012-04-17 15:38,0.733454,0.733573,0.751167
N2 on food R_2012_08_01__11_50_35___4___4,N2,-N/A-,-N/A-,1006342,2012-08-01 11:50,0.641206,0.647333,0.663638
N2 on food R_2012_08_01__12_17_10___5___5,N2,-N/A-,-N/A-,1007041,2012-08-01 12:17,0.669692,0.658831,0.679123
N2 on food R_2012_08_01__12_30_26___6___6,N2,-N/A-,-N/A-,1019595,2012-08-01 12:30,0.634156,0.703836,0.697365
N2 on food R_2012_08_01__12_54_33___7___7,N2,-N/A-,-N/A-,1015359,2012-08-01 12:54,0.6691,0.681297,0.681851
N2 on food R_2012_08_01__12_54_33___7___7,N2,-N/A-,-N/A-,128633,2012-08-01 12:54,0.6691,0.681297,0.681851
N2 on food R_2012_08_03__10_21_34___6___1,N2,-N/A-,-N/A-,1019341,2012-08-03 10:21,0.695666,0.683448,0.678261
N2 on food R_2012_08_03__10_45_30___7___2,N2,-N/A-,-N/A-,1018275,2012-08-03 10:45,0.691905,0.69068,0.717716
N2 on food R_2012_08_03__11_04_48___8___3,N2,-N/A-,-N/A-,1021281,2012-08-03 11:04,0.71923,0.706873,0.709343
N2 on food R_2012_08_03__12_01_14___3___6,N2,-N/A-,-N/A-,1024662,2012-08-03 12:01,0.717403,0.688286,0.70266
N2 on food R_2012_08_03__12_20_52___4___8,N2,-N/A-,-N/A-,1014163,2012-08-03 12:20,0.653679,0.713406,0.679035
N2 on food R_2012_08_29__12_41_14___6___2,N2,-N/A-,-N/A-,1023127,2012-08-29 12:41,0.692349,0.701086,0.702612
N2 on food R_2012_08_29__13_17_01___7___3,N2,-N/A-,-N/A-,1025316,2012-08-29 13:17,0.701216,0.685483,0.725589
N2 on food R_2012_08_29__13_17_01___7___3,N2,-N/A-,-N/A-,128379,2012-08-29 13:17,0.701216,0.685483,0.725589
N2 on food R_2012_08_30__11_38_03___6___2,N2,-N/A-,-N/A-,1033676,2012-08-30 11:38,0.712489,0.720661,0.684256
N2 on food R_2012_08_30__12_54_45___1___5,N2,-N/A-,-N/A-,1018093,2012-08-30 12:54,0.702182,0.69254,0.703777
N2 on food R_2012_08_30__14_39_46___4___8,N2,-N/A-,-N/A-,128331,2012-08-30 14:39,0.731145,0.738279,0.709697
N2 on food R_2012_08_30__14_39_46___4___8,N2,-N/A-,-N/A-,1006260,2012-08-30 14:39,0.731145,0.738279,0.709697
N2 on food R_2012_08_30__15_06_46___5___9,N2,-N/A-,-N/A-,1006909,2012-08-30 15:06,0.704326,0.688441,0.68835
N2 on food R_2012_08_31__09_55_59___1___1,N2,-N/A-,-N/A-,1019411,2012-08-31 09:55,0.673418,0.664297,0.669255
N2 on food R_2012_08_31__11_49_32___5___5,N2,-N/A-,-N/A-,1033690,2012-08-31 11:49,0.654268,0.607426,0.651401
N2 on food R_2012_08_31__12_10_14___6___6,N2,-N/A-,-N/A-,1022798,2012-08-31 12:10,0.669101,0.695124,0.696824
N2 on food R_2012_08_31__12_41_18___7___7,N2,-N/A-,-N/A-,1022874,2012-08-31 12:41,0.678832,0.679959,0.706478
N2 on food R_2012_09_04__10_09_39___4___1,N2,-N/A-,-N/A-,129081,2012-09-04 10:09,0.610063,0.652812,0.640519
N2 on food R_2012_09_04__10_09_39___4___1,N2,-N/A-,-N/A-,1006189,2012-09-04 10:09,0.610063,0.652812,0.640519
N2 on food R_2012_09_04__10_14_12___7___1,N2,-N/A-,-N/A-,1013174,2012-09-04 10:14,0.6102,0.650801,0.625339
N2 on food R_2012_09_04__10_30_11___6___2,N2,-N/A-,-N/A-,1018231,2012-09-04 10:30,0.676216,0.634991,0.666876
N2 on food R_2012_09_21__12_28_16___4___1,N2,-N/A-,-N/A-,1006203,2012-09-21 12:28,0.668576,0.680117,0.702229
N2 on food R_2012_09_21__12_51_05___5___2,N2,-N/A-,-N/A-,130309,2012-09-21 12:51,0.6686,0.681202,0.683965
N2 on food R_2012_09_21__12_51_05___5___2,N2,-N/A-,-N/A-,1006845,2012-09-21 12:51,0.6686,0.681202,0.683965
N2 on food R_2012_09_21__13_06_12___6___3,N2,-N/A-,-N/A-,1019117,2012-09-21 13:06,0.6943,0.692268,0.72876
N2 on food R_2012_09_21__13_32_18___7___4,N2,-N/A-,-N/A-,1019469,2012-09-21 13:32,0.663729,0.676049,0.671537
N2 on food R_2012_09_21__14_11_10___3___6,N2,-N/A-,-N/A-,1031576,2012-09-21 14:11,0.673524,0.705933,0.695062
N2 on food R_2012_09_25__10_59_36___5___2,N2,-N/A-,-N/A-,1006865,2012-09-25 10:59,0.683439,0.695939,0.683222
N2 on food R_2012_09_27__11_10_31___5___1,N2,-N/A-,-N/A-,1007099,2012-09-27 11:10,0.688822,0.688987,0.700876
